coder_id,event_id,application_id,event_date,event_date_precision,event_type,round_number,counterparty_name,counterparty_role,medium,evidence_system,evidence_id,notes
bravo,drata|sdr-remote|c1|e1,drata|sdr-remote|c1,2025-06-16,exact,submission_receipt,,unknown,,email,gmail,197794fc216fb2ec,Primary artifact for this row.
bravo,teleport|gtm-engineer|c1|e2,teleport|gtm-engineer|c1,2026-05-07,exact,employer_ack,,unknown,,email,gmail,19e032b4926fea88,
bravo,fossa|unspecified|c1|e2,fossa|unspecified|c1,2026-05-20,exact,rejection,,unknown,,email,gmail,19e466fffd8be312,
bravo,trase|gtm-engineer-healthcare|c1|e2,trase|gtm-engineer-healthcare|c1,2026-06-26,exact,submission_receipt,,unknown,,email,gmail,19f045de92738bc2,
bravo,trase|gtm-engineer-healthcare|c1|e3,trase|gtm-engineer-healthcare|c1,2026-07-10,exact,employer_ack,,unknown,,email,gmail,19f4de2747e2411b,
bravo,10x-genomics|unspecified|c1|e2,10x-genomics|unspecified|c1,2026-05-02,exact,submission_receipt,,unknown,,email,gmail,19de744aab60ad7a,
bravo,10x-genomics|unspecified|c1|e3,10x-genomics|unspecified|c1,2026-05-14,exact,employer_ack,,unknown,,email,gmail,19e27418ea29b3a7,
bravo,airtable|gtm-engineer|c1|e2,airtable|gtm-engineer|c1,2026-05-27,exact,employer_ack,,unknown,,email,gmail,19e6b2afee593d82,
bravo,dbeaver|gtm-engineer|c1|e2,dbeaver|gtm-engineer|c1,2026-06-05,exact,employer_ack,,unknown,,email,gmail,19e988e1447a03fe,
bravo,apartmentiq|unspecified|c1|e2,apartmentiq|unspecified|c1,2026-05-28,exact,employer_ack,,unknown,,email,gmail,19e701e7bbb96826,
bravo,deepgram|gtm-engineer|c1|e2,deepgram|gtm-engineer|c1,2026-05-22,exact,employer_ack,,unknown,,email,gmail,19e5021519a70ba7,
bravo,colab-software|sales-engineer|c1|e2,colab-software|sales-engineer|c1,2026-05-28,exact,employer_ack,,unknown,,email,gmail,19e6f4599d4e49ae,
bravo,pindrop|gtm-systems-platform-specialist|c1|e2,pindrop|gtm-systems-platform-specialist|c1,2026-05-27,exact,rejection,,unknown,,email,gmail,19e6a74411d02fb8,
bravo,applied-systems|sales-enablement-gtm-readiness-lead|c1|e2,applied-systems|sales-enablement-gtm-readiness-lead|c1,2026-05-21,exact,employer_ack,,unknown,,email,gmail,19e48a083e9459da,iCIMS email verification.
bravo,applied-systems|sales-enablement-gtm-readiness-lead|c1|e3,applied-systems|sales-enablement-gtm-readiness-lead|c1,2026-05-21,exact,employer_ack,,unknown,,email,gmail,19e48a087297332a,
bravo,servicetrade|unspecified|c1|e2,servicetrade|unspecified|c1,2026-05-29,exact,employer_ack,,unknown,,email,gmail,19e757a9612aef35,
bravo,evenup|ai-adoption-manager-southeast|c1|e2,evenup|ai-adoption-manager-southeast|c1,2026-06-04,exact,employer_ack,,unknown,,email,gmail,19e930fda494e3f1,
bravo,huzzle|gtm-engineer|c1|e2,huzzle|gtm-engineer|c1,2026-06-04,exact,assessment_sent,,unknown,,email,gmail,19e92180ca58bd3a,Complete your interview; talent-pool language in same message.
bravo,huzzle|gtm-engineer|c1|e3,huzzle|gtm-engineer|c1,2026-06-09,exact,employer_ack,,unknown,,email,gmail,19eabc7bbc1aa40f,
bravo,huzzle|gtm-engineer|c1|e4,huzzle|gtm-engineer|c1,2026-06-11,exact,employer_ack,,unknown,,email,gmail,19eb650805cfef0a,
bravo,huzzle|gtm-engineer|c1|e5,huzzle|gtm-engineer|c1,2026-06-16,exact,employer_ack,,unknown,,email,gmail,19ed00aa4e9b1478,
bravo,adaptive6|sales-engineer|c1|e2,adaptive6|sales-engineer|c1,2026-06-16,exact,employer_ack,,unknown,,email,gmail,19ed06966e43cb5b,
bravo,revspring|lead-agentic-operations-gtm-engineering|c1|e2,revspring|lead-agentic-operations-gtm-engineering|c1,2026-05-29,exact,employer_ack,,Stephanie Cunningham,recruiter,email,gmail,19e74662ea5ede3c,
bravo,revspring|lead-agentic-operations-gtm-engineering|c1|e3,revspring|lead-agentic-operations-gtm-engineering|c1,2026-06-10,exact,recruiter_screen,1,unknown,,email,gmail,19eb280cfa60523e,
bravo,revspring|lead-agentic-operations-gtm-engineering|c1|e4,revspring|lead-agentic-operations-gtm-engineering|c1,2026-06-23,exact,submission_receipt,,unknown,,email,gmail,19ef46124504d022,
bravo,revspring|lead-agentic-operations-gtm-engineering|c1|e5,revspring|lead-agentic-operations-gtm-engineering|c1,2026-06-25,exact,employer_ack,,unknown,,email,gmail,19eff2f62ca18205,
bravo,cloudflare|gtm-engineer|c1|e2,cloudflare|gtm-engineer|c1,2026-06-23,exact,employer_ack,,unknown,,email,gmail,19ef4cb49b74227b,
bravo,pogo-technologies|gtm-engineer|c1|e2,pogo-technologies|gtm-engineer|c1,2026-06-26,exact,submission_receipt,,unknown,,email,gmail,19f046ca4b4ba350,
bravo,pogo-technologies|gtm-engineer|c1|e3,pogo-technologies|gtm-engineer|c1,2026-07-08,exact,submission_receipt,,unknown,,email,gmail,19f3f0957b849e79,
bravo,the-hog|gtm-engineer|c1|e2,the-hog|gtm-engineer|c1,2026-06-18,exact,technical_exercise,2,Hudson Liao,unknown,email,gmail,19ed8711b82f46a2,
bravo,atlanta-public-schools|unspecified|c1|e2,atlanta-public-schools|unspecified|c1,2026-06-19,exact,employer_ack,,unknown,,email,gmail,19eddc4876071497,AppliTrack started.
bravo,atlanta-public-schools|unspecified|c1|e3,atlanta-public-schools|unspecified|c1,2026-06-19,exact,followup_sent,,unknown,,email,gmail,19edf97699db02b8,Candidate wrote he reached confirmation page; APS replied 06-22 not accepting substitutes.
bravo,ibm|manager-applied-ai-and-gtm-systems-confluent|c1|e2,ibm|manager-applied-ai-and-gtm-systems-confluent|c1,2026-07-26,exact,rejection,,unknown,,email,gmail,19f9eed2a79487bf,
bravo,anduril-industries|technical-operations-engineer-launched-effects|c1|e2,anduril-industries|technical-operations-engineer-launched-effects|c1,2026-07-15,exact,employer_ack,,unknown,,email,gmail,19f66b93c6e79e48,
bravo,attentive|unspecified|c1|e2,attentive|unspecified|c1,2026-07-07,exact,rejection,,unknown,,email,gmail,19f3dd07daaab373,
bravo,mercor|education-school-evaluator|c1|e2,mercor|education-school-evaluator|c1,2026-06-29,exact,rejection,,unknown,,email,gmail,19f13f185041b1dc,
bravo,mercor|general-sales-gtm-evaluator|c1|e2,mercor|general-sales-gtm-evaluator|c1,2026-06-29,exact,rejection,,unknown,,email,gmail,19f13f16729b311e,
bravo,wealth-com|gtm-engineer|c1|e2,wealth-com|gtm-engineer|c1,2026-06-22,exact,employer_ack,,unknown,,email,gmail,19ef05d170b5e420,
bravo,unknown-jobgether|gtm-engineer|c1|e2,unknown-jobgether|gtm-engineer|c1,2026-06-23,exact,assessment_sent,,unknown,,email,gmail,19ef55efa8ce30cd,Jobgether match score. Parent is Jobgether unknown-employer row.
bravo,sentilink|go-to-market-strategy-analyst|c1|e2,sentilink|go-to-market-strategy-analyst|c1,2026-06-22,exact,submission_receipt,,unknown,,email,gmail,19eefe0dd8894c92,
bravo,sentilink|go-to-market-strategy-analyst|c1|e3,sentilink|go-to-market-strategy-analyst|c1,2026-07-13,exact,employer_ack,,unknown,,email,gmail,19f5c35571905cf8,
bravo,tekion|senior-manager-inside-sales|c1|e2,tekion|senior-manager-inside-sales|c1,2026-06-27,exact,employer_ack,,unknown,,email,gmail,19f090ef87b415f9,
bravo,enlace-health|sales-engineer|c1|e2,enlace-health|sales-engineer|c1,2026-06-26,exact,employer_ack,,unknown,,email,gmail,19f055b8281670e6,
bravo,toast|gtm-engineer-sales-workflow-automation|c1|e2,toast|gtm-engineer-sales-workflow-automation|c1,2026-07-16,exact,employer_ack,,unknown,,email,gmail,19f6ce89823237ff,
bravo,minio|bdr-enterprise|c1|e2,minio|bdr-enterprise|c1,2026-06-27,exact,employer_ack,,unknown,,email,gmail,19f091daa99e4e31,
bravo,clay|growth-strategist-enterprise|c1|e2,clay|growth-strategist-enterprise|c1,2026-06-25,exact,employer_ack,,unknown,,email,gmail,19effc7f4c9d1bb1,
bravo,upguard|sdr-manager|c1|e2,upguard|sdr-manager|c1,2026-06-24,exact,employer_ack,,unknown,,email,gmail,19efc056b004c92c,
bravo,upguard|sdr-manager|c1|e3,upguard|sdr-manager|c1,2026-06-29,exact,employer_ack,,unknown,,email,gmail,19f111b4c91336a5,
bravo,city-schools-of-decatur|unspecified|c1|e2,city-schools-of-decatur|unspecified|c1,2026-06-26,exact,employer_ack,,unknown,,email,gmail,19f047e5069cac88,
bravo,wirescreen|partnerships-manager|c1|e2,wirescreen|partnerships-manager|c1,2026-07-03,exact,employer_ack,,unknown,,email,gmail,19f28122429663bc,
bravo,unknown-jobmail-io|growth-lead|c1|e2,unknown-jobmail-io|growth-lead|c1,2026-07-07,exact,employer_ack,,unknown,,email,gmail,19f3ef96ca92c157,
bravo,unknown-jobmail-io|growth-lead|c1|e3,unknown-jobmail-io|growth-lead|c1,2026-07-13,exact,rejection,,unknown,,email,gmail,19f5b79c8f0892a7,Steps completed through Jack.
bravo,unknown-talentpluto|go-to-market-engineer|c1|e2,unknown-talentpluto|go-to-market-engineer|c1,2026-07-12,exact,employer_ack,,unknown,,email,gmail,19f586869aa3577d,Talentpluto next step is a call with Pluto.
bravo,unknown-talentpluto|go-to-market-engineer|c1|e3,unknown-talentpluto|go-to-market-engineer|c1,2026-07-14,exact,employer_ack,,unknown,,email,gmail,19f62b55cb2667f8,
bravo,unknown-talentpluto|go-to-market-engineer|c1|e4,unknown-talentpluto|go-to-market-engineer|c1,2026-07-17,exact,employer_ack,,unknown,,email,gmail,19f7228aa86c15ca,
bravo,unknown-talentpluto|go-to-market-engineer|c1|e5,unknown-talentpluto|go-to-market-engineer|c1,2026-07-22,exact,employer_ack,,unknown,,email,gmail,19f8be8b879d43f0,
bravo,anysphere|gtm-emerging-products|c1|e2,anysphere|gtm-emerging-products|c1,2026-07-13,exact,employer_ack,,unknown,,email,gmail,19f5cedf251d981e,
bravo,bluejay|founding-gtm-role|c1|e2,bluejay|founding-gtm-role|c1,2026-07-23,exact,rejection,,Josh Kelly,recruiter,email,gmail,19f8e4194f9a477d,
bravo,together-ai|unspecified|c1|e2,together-ai|unspecified|c1,2026-07-13,exact,employer_ack,,unknown,,email,gmail,19f591743f53f90b,Security code.
bravo,together-ai|unspecified|c1|e3,together-ai|unspecified|c1,2026-07-15,exact,submission_receipt,,unknown,,email,gmail,19f6738e39456b2d,
bravo,hud|gtm-engineer|c1|e2,hud|gtm-engineer|c1,2026-07-16,exact,employer_ack,,unknown,,email,gmail,19f687bd5a05c83b,
bravo,hightouch|go-to-market-engineer|c1|e2,hightouch|go-to-market-engineer|c1,2026-07-15,exact,employer_ack,,unknown,,email,gmail,19f67290c9968b53,Security code.
bravo,hightouch|go-to-market-engineer|c1|e3,hightouch|go-to-market-engineer|c1,2026-07-22,exact,submission_receipt,,unknown,,email,gmail,19f8aa4507d11cf0,
bravo,hightouch|go-to-market-engineer|c1|e4,hightouch|go-to-market-engineer|c1,2026-07-24,exact,rejection,,unknown,,email,gmail,19f954ab2eed0963,
bravo,lorikeet|gtm-engineer|c1|e2,lorikeet|gtm-engineer|c1,2026-07-20,exact,rejection,,unknown,,email,gmail,19f81d8fa98ad7fe,Position filled.
bravo,hologram|gtm-engineer-pre-sales|c1|e2,hologram|gtm-engineer-pre-sales|c1,2026-07-15,exact,employer_ack,,unknown,,email,gmail,19f66645332727b3,Security code.
bravo,hologram|gtm-engineer-pre-sales|c1|e3,hologram|gtm-engineer-pre-sales|c1,2026-07-16,exact,employer_ack,,Megan Koch,unknown,email,gmail,19f6c7190ae437a1,Intro-call confirmation includes SENT.
bravo,hologram|gtm-engineer-pre-sales|c1|e4,hologram|gtm-engineer-pre-sales|c1,2026-07-19,exact,recruiter_screen,1,Amy Schwartz,recruiter,email,gmail,19f7b0d6008a9e23,Preliminary Screening Call Jul 20.
bravo,hologram|gtm-engineer-pre-sales|c1|e5,hologram|gtm-engineer-pre-sales|c1,2026-07-21,exact,panel,2,Derrick Calderon,unknown,email,gmail,19f8515939b5e54d,Cross-Functional Interview Jul 22.
bravo,hologram|gtm-engineer-pre-sales|c1|e6,hologram|gtm-engineer-pre-sales|c1,2026-07-22,exact,followup_sent,,Derrick Calderon,unknown,email,gmail,19f8a5b3c58414df,
bravo,hologram|gtm-engineer-pre-sales|c1|e7,hologram|gtm-engineer-pre-sales|c1,2026-07-26,exact,employer_ack,,unknown,,email,gmail,19f9e1b3ff5c4c31,Candidate experience survey.
bravo,axiad|unspecified|c1|e2,axiad|unspecified|c1,2026-07-15,exact,employer_ack,,unknown,,email,gmail,19f6637d7a6e7e7d,Security code.
bravo,great-question|senior-demand-generation-manager|c1|e2,great-question|senior-demand-generation-manager|c1,2026-07-24,exact,recruiter_screen,1,Harri,unknown,email,gmail,19f922b1dc3fa017,
bravo,great-question|senior-demand-generation-manager|c1|e3,great-question|senior-demand-generation-manager|c1,2026-07-25,exact,hiring_manager_interview,2,unknown,,email,gmail,19f9add09d4e62b9,
bravo,great-question|senior-demand-generation-manager|c1|e4,great-question|senior-demand-generation-manager|c1,2026-07-26,exact,hiring_manager_interview,2,unknown,,video,gmail,19f9fcc92979fc8b,Google Meet reminder.
bravo,great-question|senior-demand-generation-manager|c1|e5,great-question|senior-demand-generation-manager|c1,2026-07-29,exact,rejection,,unknown,,email,gmail,19fb03b48343c7d3,
bravo,great-question|senior-demand-generation-manager|c1|e6,great-question|senior-demand-generation-manager|c1,2026-07-31,exact,employer_ack,,unknown,,email,gmail,19fb842bcb109ac3,
bravo,clutch|gtm-engineer|c1|e2,clutch|gtm-engineer|c1,2026-07-22,exact,employer_ack,,unknown,,email,gmail,19f8be37e8a3a67a,
bravo,livekit|gtm-systems-engineer|c1|e2,livekit|gtm-systems-engineer|c1,2026-08-17,exact,employer_ack,,unknown,,email,gmail,1a00fddbc5de0d9e,
bravo,mercor|biology-and-biophysics-research-collaborator|c1|e2,mercor|biology-and-biophysics-research-collaborator|c1,2026-07-20,exact,employer_ack,,unknown,,email,gmail,19f80d9fb0e29e3f,Referred by Victor Ekuta.
bravo,mercor|biology-and-biophysics-research-collaborator|c1|e3,mercor|biology-and-biophysics-research-collaborator|c1,2026-07-27,exact,rejection,,unknown,,email,gmail,19fa4f21a7ced918,
bravo,lattice|gtm-engineer|c1|e2,lattice|gtm-engineer|c1,2026-07-22,exact,employer_ack,,unknown,,email,gmail,19f8bd9b0ccbecd6,
bravo,lattice|gtm-engineer|c1|e3,lattice|gtm-engineer|c1,2026-07-24,exact,submission_receipt,,unknown,,email,gmail,19f94461c7177b18,Apply4Me Application Sent.
bravo,lattice|gtm-engineer|c1|e4,lattice|gtm-engineer|c1,2026-08-04,exact,rejection,,unknown,,email,gmail,19fcd8eedd9f532c,Position filled.
bravo,firstup|manager-gtm-systems|c1|e2,firstup|manager-gtm-systems|c1,2026-07-23,exact,employer_ack,,unknown,,email,gmail,19f8c9436de2adfd,
bravo,firstup|manager-gtm-systems|c1|e3,firstup|manager-gtm-systems|c1,2026-07-23,exact,submission_receipt,,unknown,,email,gmail,19f8ca096381b67b,
bravo,ai-digital|growth-director|c1|e2,ai-digital|growth-director|c1,2026-07-23,exact,employer_ack,,unknown,,email,gmail,19f8c938964574d8,
bravo,ai-digital|growth-director|c1|e3,ai-digital|growth-director|c1,2026-07-27,exact,rejection,,Aleksandra Ivanova,unknown,email,gmail,19fa30ce14801001,
bravo,uncapped|gtm-engineer|c1|e2,uncapped|gtm-engineer|c1,2026-08-22,exact,rejection,,unknown,,email,gmail,1a0284b142eabff1,
bravo,mercor|sales-engineering-expert|c1|e2,mercor|sales-engineering-expert|c1,2026-08-25,exact,rejection,,unknown,,email,gmail,1a039f74d3cf664b,
bravo,mercor|b2b-sales-expert|c1|e2,mercor|b2b-sales-expert|c1,2026-08-25,exact,rejection,,unknown,,email,gmail,1a039f739d7803cc,
bravo,mercor|gtm-engineer|c1|e2,mercor|gtm-engineer|c1,2026-08-18,exact,recruiter_screen,1,Claire Gauthier,recruiter,email,gmail,1a0161d3e41b96dd,
bravo,mercor|gtm-engineer|c1|e3,mercor|gtm-engineer|c1,2026-08-17,exact,recruiter_screen,1,Daniel Luo,recruiter,email,gmail,1a001f9e4f310663,30 min with Daniel.
bravo,mercor|gtm-engineer|c1|e4,mercor|gtm-engineer|c1,2026-08-18,exact,employer_ack,,Claire Gauthier,recruiter,email,gmail,1a012a5410998554,Working at Mercor rate discussion includes SENT.
bravo,mercor|gtm-engineer|c1|e5,mercor|gtm-engineer|c1,2026-08-19,exact,offer,,Claire Gauthier,recruiter,email,gmail,1a01a7862d42b4b0,
bravo,mercor|gtm-engineer|c1|e6,mercor|gtm-engineer|c1,2026-08-21,exact,offer,,unknown,,email,gmail,1a025862aa01f0dc,"Offer Acceptance Confirmation, hourly contract active."
bravo,mercor|gtm-engineer|c1|e7,mercor|gtm-engineer|c1,2026-08-21,exact,employer_ack,,unknown,,email,gmail,1a021cf914f4c0b0,Certn background screening request.
bravo,mercor|gtm-engineer|c1|e8,mercor|gtm-engineer|c1,2026-08-22,exact,employer_ack,,unknown,,email,gmail,1a0271152bb4bb4e,Certn report returned.
bravo,mercor|gtm-engineer|c1|e9,mercor|gtm-engineer|c1,2026-08-22,exact,employer_ack,,unknown,,email,gmail,1a026f27a9e707e6,
bravo,mercor|gtm-engineer|c1|e10,mercor|gtm-engineer|c1,2026-08-24,exact,reschedule,,Claire Gauthier,recruiter,email,gmail,1a034b1984eb11ee,
bravo,mercor|gtm-engineer|c1|e11,mercor|gtm-engineer|c1,2026-08-24,exact,reschedule,,Claire Gauthier,recruiter,email,gmail,1a035dcb76fa9938,
bravo,mercor|gtm-engineer|c1|e12,mercor|gtm-engineer|c1,2026-08-29,exact,employer_ack,,unknown,,email,gmail,1a04ec1ebeaea2ff,Contract Paused for Atlanta Furniture Shopper Study.
bravo,dekalb-county-school-district|area-3-elementary-star-substitute-chapel-hill-es|c1|e2,dekalb-county-school-district|area-3-elementary-star-substitute-chapel-hill-es|c1,2026-07-14,exact,employer_ack,,unknown,,email,gmail,19f6119f0dd579d3,Earlier filled notice for same school.
bravo,micro1|ai-training-pilot-project|c1|e2,micro1|ai-training-pilot-project|c1,2026-01-12,exact,recruiter_screen,1,unknown,,email,gmail,19bb104f9bba99a6,Great work on your interview.
bravo,nebius|director-gtm-physical-ai|c1|e2,nebius|director-gtm-physical-ai|c1,2026-07-16,exact,rejection,,unknown,,email,gmail,19f6bb84c56cd75e,
bravo,boulevard|gtm-engineer|c1|e2,boulevard|gtm-engineer|c1,2026-06-04,exact,employer_ack,,unknown,,email,gmail,19e93396d0330980,
